Statistic Label,Year,Commodity Group,Countries and Territories,UNIT,VALUE,Commodity Name,Code,Category,Country Code
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Netherlands,Euro Thousand,3802.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Norway,Euro Thousand,795.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Poland,Euro Thousand,778.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,POL
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Portugal,Euro Thousand,70.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Romania,Euro Thousand,136.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Russia,Euro Thousand,0.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Saudi Arabia,Euro Thousand,88.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Sweden,Euro Thousand,976.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Singapore,Euro Thousand,111.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Slovenia,Euro Thousand,424.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Slovakia,Euro Thousand,23.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Thailand,Euro Thousand,12.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,THA
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Turkey,Euro Thousand,121.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Taiwan,Euro Thousand,3.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),USA,Euro Thousand,8068.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,USA
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Great Britain,Euro Thousand,78755.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Northern Ireland,Euro Thousand,34407.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),South Africa,Euro Thousand,160.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),EU country not specified,Euro Thousand,12177.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Prefab buildings; plumbing and electrical fixtures and fittings (81),Other countries,Euro Thousand,1659.0,Prefab buildings; plumbing and electrical fixtures and fittings,81.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Furniture and parts thereof (82),Austria,Euro Thousand,1231.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,AUT
Value of Exports,2022,Furniture and parts thereof (82),Australia,Euro Thousand,195.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,AUS
Value of Exports,2022,Furniture and parts thereof (82),Belgium,Euro Thousand,630.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,BEL
Value of Exports,2022,Furniture and parts thereof (82),Bulgaria,Euro Thousand,51.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,BGR
Value of Exports,2022,Furniture and parts thereof (82),Brazil,Euro Thousand,1.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,BRA
Value of Exports,2022,Furniture and parts thereof (82),Canada,Euro Thousand,116.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,CAN
Value of Exports,2022,Furniture and parts thereof (82),Switzerland,Euro Thousand,668.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,CHE
Value of Exports,2022,Furniture and parts thereof (82),China,Euro Thousand,3852.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,CHN
Value of Exports,2022,Furniture and parts thereof (82),Cyprus,Euro Thousand,6.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,CYP
Value of Exports,2022,Furniture and parts thereof (82),Czech Republic,Euro Thousand,706.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,CZE
Value of Exports,2022,Furniture and parts thereof (82),Germany,Euro Thousand,3994.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,DEU
Value of Exports,2022,Furniture and parts thereof (82),Denmark,Euro Thousand,203.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,DNK
Value of Exports,2022,Furniture and parts thereof (82),Estonia,Euro Thousand,169.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,EST
Value of Exports,2022,Furniture and parts thereof (82),Spain,Euro Thousand,8018.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,ESP
Value of Exports,2022,Furniture and parts thereof (82),Finland,Euro Thousand,35.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,FIN
Value of Exports,2022,Furniture and parts thereof (82),France,Euro Thousand,3570.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,FRA
Value of Exports,2022,Furniture and parts thereof (82),Greece,Euro Thousand,249.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,GRC
Value of Exports,2022,Furniture and parts thereof (82),Croatia,Euro Thousand,19.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,HRV
Value of Exports,2022,Furniture and parts thereof (82),Hungary,Euro Thousand,96.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,HUN
Value of Exports,2022,Furniture and parts thereof (82),India,Euro Thousand,229.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,IND
Value of Exports,2022,Furniture and parts thereof (82),Italy,Euro Thousand,1120.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,ITA
Value of Exports,2022,Furniture and parts thereof (82),Japan,Euro Thousand,466.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,JPN
Value of Exports,2022,Furniture and parts thereof (82),South Korea,Euro Thousand,61.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,KOR
Value of Exports,2022,Furniture and parts thereof (82),Lithuania,Euro Thousand,42.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,LTU
Value of Exports,2022,Furniture and parts thereof (82),Luxembourg,Euro Thousand,47.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,LUX
Value of Exports,2022,Furniture and parts thereof (82),Latvia,Euro Thousand,36.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,LVA
Value of Exports,2022,Furniture and parts thereof (82),Malta,Euro Thousand,24.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,MLT
Value of Exports,2022,Furniture and parts thereof (82),Mexico,Euro Thousand,65.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,MEX
Value of Exports,2022,Furniture and parts thereof (82),Malaysia,Euro Thousand,221.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,MYS
Value of Exports,2022,Furniture and parts thereof (82),Netherlands,Euro Thousand,3746.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,Furniture and parts thereof (82),Norway,Euro Thousand,1024.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,Furniture and parts thereof (82),Poland,Euro Thousand,977.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,POL
Value of Exports,2022,Furniture and parts thereof (82),Portugal,Euro Thousand,86.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,Furniture and parts thereof (82),Romania,Euro Thousand,359.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,Furniture and parts thereof (82),Russia,Euro Thousand,1.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,Furniture and parts thereof (82),Saudi Arabia,Euro Thousand,184.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,Furniture and parts thereof (82),Sweden,Euro Thousand,1845.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,Furniture and parts thereof (82),Singapore,Euro Thousand,395.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,Furniture and parts thereof (82),Slovenia,Euro Thousand,5.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,Furniture and parts thereof (82),Slovakia,Euro Thousand,22.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,Furniture and parts thereof (82),Thailand,Euro Thousand,274.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,THA
Value of Exports,2022,Furniture and parts thereof (82),Turkey,Euro Thousand,270.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,Furniture and parts thereof (82),Taiwan,Euro Thousand,60.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,Furniture and parts thereof (82),USA,Euro Thousand,15983.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,USA
Value of Exports,2022,Furniture and parts thereof (82),Great Britain,Euro Thousand,89225.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Furniture and parts thereof (82),Northern Ireland,Euro Thousand,58999.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Furniture and parts thereof (82),South Africa,Euro Thousand,1098.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,Furniture and parts thereof (82),EU country not specified,Euro Thousand,7498.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Furniture and parts thereof (82),Other countries,Euro Thousand,12965.0,Furniture and parts thereof,82.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Austria,Euro Thousand,128.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,AUT
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Australia,Euro Thousand,72.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,AUS
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Belgium,Euro Thousand,239.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,BEL
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Bulgaria,Euro Thousand,9.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,BGR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Brazil,Euro Thousand,99.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,BRA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Canada,Euro Thousand,45.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,CAN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Switzerland,Euro Thousand,398.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,CHE
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",China,Euro Thousand,1571.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,CHN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Cyprus,Euro Thousand,11.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,CYP
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Czech Republic,Euro Thousand,261.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,CZE
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Germany,Euro Thousand,4395.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,DEU
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Denmark,Euro Thousand,1603.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,DNK
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Estonia,Euro Thousand,7.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,EST
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Spain,Euro Thousand,1029.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,ESP
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Finland,Euro Thousand,157.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,FIN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",France,Euro Thousand,3842.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,FRA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Greece,Euro Thousand,20.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,GRC
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Croatia,Euro Thousand,3.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,HRV
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Hungary,Euro Thousand,18.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,HUN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",India,Euro Thousand,21.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,IND
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Italy,Euro Thousand,2278.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,ITA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Japan,Euro Thousand,88.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,JPN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",South Korea,Euro Thousand,25.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,KOR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Lithuania,Euro Thousand,7.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,LTU
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Luxembourg,Euro Thousand,4.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,LUX
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Latvia,Euro Thousand,1.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,LVA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Malta,Euro Thousand,12.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,MLT
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Mexico,Euro Thousand,92.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,MEX
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Malaysia,Euro Thousand,73.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,MYS
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Netherlands,Euro Thousand,1005.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Norway,Euro Thousand,155.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Poland,Euro Thousand,1432.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,POL
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Portugal,Euro Thousand,98.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Romania,Euro Thousand,9.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Russia,Euro Thousand,135.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Saudi Arabia,Euro Thousand,51.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Sweden,Euro Thousand,840.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Singapore,Euro Thousand,66.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Slovenia,Euro Thousand,1.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Slovakia,Euro Thousand,43.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Thailand,Euro Thousand,197.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,THA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Turkey,Euro Thousand,101.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Taiwan,Euro Thousand,31.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",USA,Euro Thousand,2888.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,USA
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Great Britain,Euro Thousand,5431.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Northern Ireland,Euro Thousand,4268.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",South Africa,Euro Thousand,9.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",EU country not specified,Euro Thousand,682.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,"Travel goods, handbags and similar containers (83)",Other countries,Euro Thousand,1296.0,"Travel goods, handbags and similar containers",83.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Articles of apparel and clothing accessories (84),Austria,Euro Thousand,637.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,AUT
Value of Exports,2022,Articles of apparel and clothing accessories (84),Australia,Euro Thousand,517.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,AUS
Value of Exports,2022,Articles of apparel and clothing accessories (84),Belgium,Euro Thousand,2474.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,BEL
Value of Exports,2022,Articles of apparel and clothing accessories (84),Bulgaria,Euro Thousand,62.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,BGR
Value of Exports,2022,Articles of apparel and clothing accessories (84),Brazil,Euro Thousand,22.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,BRA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Canada,Euro Thousand,2942.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,CAN
Value of Exports,2022,Articles of apparel and clothing accessories (84),Switzerland,Euro Thousand,3774.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,CHE
Value of Exports,2022,Articles of apparel and clothing accessories (84),China,Euro Thousand,950.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,CHN
Value of Exports,2022,Articles of apparel and clothing accessories (84),Cyprus,Euro Thousand,10.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,CYP
Value of Exports,2022,Articles of apparel and clothing accessories (84),Czech Republic,Euro Thousand,2371.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,CZE
Value of Exports,2022,Articles of apparel and clothing accessories (84),Germany,Euro Thousand,19469.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,DEU
Value of Exports,2022,Articles of apparel and clothing accessories (84),Denmark,Euro Thousand,642.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,DNK
Value of Exports,2022,Articles of apparel and clothing accessories (84),Estonia,Euro Thousand,163.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,EST
Value of Exports,2022,Articles of apparel and clothing accessories (84),Spain,Euro Thousand,39445.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,ESP
Value of Exports,2022,Articles of apparel and clothing accessories (84),Finland,Euro Thousand,644.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,FIN
Value of Exports,2022,Articles of apparel and clothing accessories (84),France,Euro Thousand,17877.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,FRA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Greece,Euro Thousand,290.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,GRC
Value of Exports,2022,Articles of apparel and clothing accessories (84),Croatia,Euro Thousand,91.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,HRV
Value of Exports,2022,Articles of apparel and clothing accessories (84),Hungary,Euro Thousand,428.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,HUN
Value of Exports,2022,Articles of apparel and clothing accessories (84),India,Euro Thousand,22.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,IND
Value of Exports,2022,Articles of apparel and clothing accessories (84),Italy,Euro Thousand,4963.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,ITA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Japan,Euro Thousand,3854.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,JPN
Value of Exports,2022,Articles of apparel and clothing accessories (84),South Korea,Euro Thousand,125.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,KOR
Value of Exports,2022,Articles of apparel and clothing accessories (84),Lithuania,Euro Thousand,415.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,LTU
Value of Exports,2022,Articles of apparel and clothing accessories (84),Luxembourg,Euro Thousand,56.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,LUX
Value of Exports,2022,Articles of apparel and clothing accessories (84),Latvia,Euro Thousand,71.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,LVA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Malta,Euro Thousand,41.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,MLT
Value of Exports,2022,Articles of apparel and clothing accessories (84),Mexico,Euro Thousand,129.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,MEX
Value of Exports,2022,Articles of apparel and clothing accessories (84),Malaysia,Euro Thousand,144.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,MYS
Value of Exports,2022,Articles of apparel and clothing accessories (84),Netherlands,Euro Thousand,16218.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,NLD
Value of Exports,2022,Articles of apparel and clothing accessories (84),Norway,Euro Thousand,407.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,NOR
Value of Exports,2022,Articles of apparel and clothing accessories (84),Poland,Euro Thousand,6556.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,POL
Value of Exports,2022,Articles of apparel and clothing accessories (84),Portugal,Euro Thousand,1305.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,PRT
Value of Exports,2022,Articles of apparel and clothing accessories (84),Romania,Euro Thousand,1137.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,ROU
Value of Exports,2022,Articles of apparel and clothing accessories (84),Russia,Euro Thousand,4.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,RUS
Value of Exports,2022,Articles of apparel and clothing accessories (84),Saudi Arabia,Euro Thousand,118.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,SAU
Value of Exports,2022,Articles of apparel and clothing accessories (84),Sweden,Euro Thousand,1717.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,SWE
Value of Exports,2022,Articles of apparel and clothing accessories (84),Singapore,Euro Thousand,143.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,SGP
Value of Exports,2022,Articles of apparel and clothing accessories (84),Slovenia,Euro Thousand,96.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,SVN
Value of Exports,2022,Articles of apparel and clothing accessories (84),Slovakia,Euro Thousand,156.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,SVK
Value of Exports,2022,Articles of apparel and clothing accessories (84),Thailand,Euro Thousand,5.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,THA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Turkey,Euro Thousand,327.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,TUR
Value of Exports,2022,Articles of apparel and clothing accessories (84),Taiwan,Euro Thousand,18.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,TWN
Value of Exports,2022,Articles of apparel and clothing accessories (84),USA,Euro Thousand,12434.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,USA
Value of Exports,2022,Articles of apparel and clothing accessories (84),Great Britain,Euro Thousand,81361.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Articles of apparel and clothing accessories (84),Northern Ireland,Euro Thousand,200610.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,GBR
Value of Exports,2022,Articles of apparel and clothing accessories (84),South Africa,Euro Thousand,36.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,ZAF
Value of Exports,2022,Articles of apparel and clothing accessories (84),EU country not specified,Euro Thousand,10709.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Articles of apparel and clothing accessories (84),Other countries,Euro Thousand,8126.0,Articles of apparel and clothing accessories,84.0,Miscellaneous Manufactures,UNK
Value of Exports,2022,Footwear (85),Austria,Euro Thousand,5.0,Footwear,85.0,Miscellaneous Manufactures,AUT
Value of Exports,2022,Footwear (85),Australia,Euro Thousand,36.0,Footwear,85.0,Miscellaneous Manufactures,AUS
Value of Exports,2022,Footwear (85),Belgium,Euro Thousand,140.0,Footwear,85.0,Miscellaneous Manufactures,BEL
Value of Exports,2022,Footwear (85),Bulgaria,Euro Thousand,-1.0,Footwear,85.0,Miscellaneous Manufactures,BGR
Value of Exports,2022,Footwear (85),Brazil,Euro Thousand,3.0,Footwear,85.0,Miscellaneous Manufactures,BRA
Value of Exports,2022,Footwear (85),Canada,Euro Thousand,28.0,Footwear,85.0,Miscellaneous Manufactures,CAN
